DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Iceland,2020,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Iceland,2021,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Iceland,2022,0.01,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Iceland,2023,0.01,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2014,12.84,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2015,12.24,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2016,16.44,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2017,12.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2018,8.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2019,7.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2020,6.64,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2021,6.8,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2022,7.31,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Italy,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2014,0.13,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2015,0.17,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2016,0.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2017,0.21,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2018,0.19,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2019,0.21,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2020,0.14,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2021,0.14,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2022,0.16,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Lithuania,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2014,0.09,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2015,0.09,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2016,0.09,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2017,0.1,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2018,0.11,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2019,0.14,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2020,0.17,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2021,0.17,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2022,0.15,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Luxembourg,2023,,u
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2014,0.54,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2015,0.54,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2016,0.58,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2017,0.58,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2018,0.48,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2019,0.47,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2020,0.44,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2021,0.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2022,0.4,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Latvia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2014,1.77,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2015,2.21,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2016,2.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2017,2.45,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2018,2.84,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2019,2.99,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2020,2.94,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2022,3.43,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Montenegro,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2014,0.54,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2015,0.53,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2017,0.41,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2018,0.19,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2019,0.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2020,0.18,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2021,0.14,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2022,0.1,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,North Macedonia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2014,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2015,0,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2016,0.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2017,0.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2018,0.03,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2019,0.01,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2020,0.03,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2021,0.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2022,0.03,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Malta,2023,0.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2014,34.22,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2015,35.33,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2016,31.19,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2017,28.32,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2018,32.22,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2019,32.38,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2020,30.97,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2021,30.46,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2022,31.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Netherlands,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2014,0.34,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2015,0.41,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2016,0.48,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2018,0.46,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2019,0.49,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2020,0.55,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2021,0.72,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2022,0.69,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Poland,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2014,12.55,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2015,13.98,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2016,15.24,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2017,15.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2018,15.07,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2019,15.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2020,17.72,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2021,17.88,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2022,16.57,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Portugal,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2014,5.26,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2015,7.91,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2016,9.95,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2017,10.92,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2018,10.26,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2019,9.67,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2020,8.55,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2021,9.16,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2022,8.55,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Romania,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2014,1.95,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2015,1.07,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2016,0.82,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2017,0.83,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2018,0.83,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2019,0.76,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2020,0.71,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2021,0.81,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2022,0.52,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Serbia,2023,0.53,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2014,10.34,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2015,10.84,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2016,2.13,e
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2017,1.91,e
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2018,2.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2019,1.95,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2020,1.76,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2021,1.53,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2022,1.51,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Sweden,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2014,0.34,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2015,0.33,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2016,0.36,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2017,0.43,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2018,0.44,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2019,0.43,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2020,0.45,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2021,0.56,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2022,0.61,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovenia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2014,0.03,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2015,0.03,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2016,0.04,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2017,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2018,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2019,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2020,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2021,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2022,,c
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Slovakia,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2015,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2016,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2017,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2018,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2019,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2022,45.32,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Türkiye,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2014,1.82,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2015,3.13,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2016,5.04,p
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2017,3.36,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2018,3.56,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2019,3.9,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2022,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,United Kingdom,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2014,1.3,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2015,1.76,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2016,1.42,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2017,2.17,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2018,1.27,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2019,0.98,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2020,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2021,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2022,1.7,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Young cattle,Slaughterings,Thousand tonnes,Kosovo*,2023,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2014,,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2015,16.97,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2016,22.89,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2017,22.19,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2018,14.02,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2019,11.13,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2020,11.45,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2021,10.97,
ESTAT:APRO_MT_PANN(1.0),26/01/24 23:00:00,Annual,Adult cattle,Slaughterings,Thousand heads (animals),Albania,2022,14.18,
