Nr Source Form;Year;Dt Begin Period;Dt End Period;Nr Week Marketing Year;Member State;Ds Product Short;Product;Product Stage;Market;Ds Price Uom;Ds Period Type;Vl Euro Price;Is Calculated
829;2021;06/12/2021;12/12/2021;49;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2021;06/12/2021;12/12/2021;49;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;82,49;N
829;2021;06/12/2021;12/12/2021;49;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;90,70;N
829;2021;06/12/2021;12/12/2021;49;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2021;06/12/2021;12/12/2021;49;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;41,80;N
829;2021;06/12/2021;12/12/2021;49;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;105,00;N
829;2021;06/12/2021;12/12/2021;49;Italy;FRL_FUJ;Apples - Fuji;Farmgate price;National average (IT);national currency/100kg;Week;62,99;N
829;2021;06/12/2021;12/12/2021;49;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;114,25;N
829;2021;06/12/2021;12/12/2021;49;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;60,40;N
829;2021;06/12/2021;12/12/2021;49;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;77,53;N
829;2021;13/12/2021;19/12/2021;50;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2021;13/12/2021;19/12/2021;50;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;82,28;N
829;2021;13/12/2021;19/12/2021;50;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;107,60;N
829;2021;13/12/2021;19/12/2021;50;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2021;13/12/2021;19/12/2021;50;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2021;13/12/2021;19/12/2021;50;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;155,00;N
829;2021;13/12/2021;19/12/2021;50;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;124,80;N
829;2021;13/12/2021;19/12/2021;50;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;58,36;N
829;2021;13/12/2021;19/12/2021;50;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;79,59;N
829;2021;20/12/2021;26/12/2021;51;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2021;20/12/2021;26/12/2021;51;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;82,28;N
829;2021;20/12/2021;26/12/2021;51;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;105,10;N
829;2021;20/12/2021;26/12/2021;51;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2021;20/12/2021;26/12/2021;51;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;62,80;N
829;2021;20/12/2021;26/12/2021;51;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;210,00;N
829;2021;20/12/2021;26/12/2021;51;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;130,63;N
829;2021;20/12/2021;26/12/2021;51;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;58,36;N
829;2021;20/12/2021;26/12/2021;51;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;65,59;N
829;2021;27/12/2021;02/01/2022;0;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2021;27/12/2021;02/01/2022;0;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;80,40;N
829;2021;27/12/2021;02/01/2022;0;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;87,00;N
829;2021;27/12/2021;02/01/2022;0;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2021;27/12/2021;02/01/2022;0;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;55,00;N
829;2021;27/12/2021;02/01/2022;0;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;195,00;N
829;2021;27/12/2021;02/01/2022;0;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;60,00;N
829;2021;27/12/2021;02/01/2022;0;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;125,62;N
829;2021;27/12/2021;02/01/2022;0;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;58,36;N
829;2021;27/12/2021;02/01/2022;0;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;52,36;N
829;2021;27/12/2021;02/01/2022;52;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2021;27/12/2021;02/01/2022;52;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;80,40;N
829;2021;27/12/2021;02/01/2022;52;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;87,00;N
829;2021;27/12/2021;02/01/2022;52;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2021;27/12/2021;02/01/2022;52;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;55,00;N
829;2021;27/12/2021;02/01/2022;52;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;195,00;N
829;2021;27/12/2021;02/01/2022;52;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;60,00;N
829;2021;27/12/2021;02/01/2022;52;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;125,62;N
829;2021;27/12/2021;02/01/2022;52;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;58,36;N
829;2021;27/12/2021;02/01/2022;52;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;52,36;N
829;2022;01/01/2022;31/01/2022;1;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2022;01/01/2022;31/01/2022;1;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;66,87;Y
829;2022;01/01/2022;31/01/2022;1;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;150,66;Y
829;2022;01/01/2022;31/01/2022;1;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;59,99;Y
829;2022;01/01/2022;31/01/2022;1;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;67,60;Y
829;2022;01/01/2022;31/01/2022;1;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;193,33;Y
829;2022;01/01/2022;31/01/2022;1;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;88,79;Y
829;2022;01/01/2022;31/01/2022;1;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;160,12;Y
829;2022;01/01/2022;31/01/2022;1;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;56,16;Y
829;2022;01/01/2022;31/01/2022;1;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;18,23;Y
829;2022;01/01/2022;31/01/2022;1;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;60,79;Y
829;2022;03/01/2022;09/01/2022;1;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;03/01/2022;09/01/2022;1;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;64,44;N
829;2022;03/01/2022;09/01/2022;1;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;127,30;N
829;2022;03/01/2022;09/01/2022;1;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2022;03/01/2022;09/01/2022;1;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;63,40;N
829;2022;03/01/2022;09/01/2022;1;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;195,00;N
829;2022;03/01/2022;09/01/2022;1;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2022;03/01/2022;09/01/2022;1;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;155,20;N
829;2022;03/01/2022;09/01/2022;1;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;55,73;N
829;2022;03/01/2022;09/01/2022;1;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;19,00;N
829;2022;03/01/2022;09/01/2022;1;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;67,16;N
829;2022;10/01/2022;16/01/2022;2;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;10/01/2022;16/01/2022;2;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;62,95;N
829;2022;10/01/2022;16/01/2022;2;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;147,10;N
829;2022;10/01/2022;16/01/2022;2;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;55,20;N
829;2022;10/01/2022;16/01/2022;2;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;70,60;N
829;2022;10/01/2022;16/01/2022;2;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;200,00;N
829;2022;10/01/2022;16/01/2022;2;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2022;10/01/2022;16/01/2022;2;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;155,45;N
829;2022;10/01/2022;16/01/2022;2;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;55,73;N
829;2022;10/01/2022;16/01/2022;2;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;19,04;N
829;2022;10/01/2022;16/01/2022;2;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;57,68;N
829;2022;17/01/2022;23/01/2022;3;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;17/01/2022;23/01/2022;3;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;66,33;N
829;2022;17/01/2022;23/01/2022;3;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;161,90;N
829;2022;17/01/2022;23/01/2022;3;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2022;17/01/2022;23/01/2022;3;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;57,90;N
829;2022;17/01/2022;23/01/2022;3;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;185,00;N
829;2022;17/01/2022;23/01/2022;3;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;90,00;N
829;2022;17/01/2022;23/01/2022;3;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;165,37;N
829;2022;17/01/2022;23/01/2022;3;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;55,78;N
829;2022;17/01/2022;23/01/2022;3;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;17,38;N
829;2022;17/01/2022;23/01/2022;3;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;56,68;N
829;2022;24/01/2022;30/01/2022;4;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;24/01/2022;30/01/2022;4;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;65,35;N
829;2022;24/01/2022;30/01/2022;4;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;186,70;N
829;2022;24/01/2022;30/01/2022;4;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;60,00;N
829;2022;24/01/2022;30/01/2022;4;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;78,20;N
829;2022;24/01/2022;30/01/2022;4;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;190,00;N
829;2022;24/01/2022;30/01/2022;4;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;24/01/2022;30/01/2022;4;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;178,50;N
829;2022;24/01/2022;30/01/2022;4;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;56,13;N
829;2022;24/01/2022;30/01/2022;4;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;17,60;N
829;2022;24/01/2022;30/01/2022;4;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;64,40;N
829;2022;31/01/2022;06/02/2022;5;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;31/01/2022;06/02/2022;5;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;71,74;N
829;2022;31/01/2022;06/02/2022;5;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;262,80;N
829;2022;31/01/2022;06/02/2022;5;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Week;93,30;N
829;2022;31/01/2022;06/02/2022;5;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Week;120,20;N
829;2022;31/01/2022;06/02/2022;5;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Week;210,00;N
829;2022;31/01/2022;06/02/2022;5;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Week;100,00;N
829;2022;31/01/2022;06/02/2022;5;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Week;199,76;N
829;2022;31/01/2022;06/02/2022;5;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Week;56,12;N
829;2022;31/01/2022;06/02/2022;5;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Week;17,45;N
829;2022;31/01/2022;06/02/2022;5;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Week;75,23;N
829;2022;01/02/2022;28/02/2022;5;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Month;51,00;Y
829;2022;01/02/2022;28/02/2022;5;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Month;70,33;Y
829;2022;01/02/2022;28/02/2022;5;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Month;203,39;Y
829;2022;01/02/2022;28/02/2022;5;Greece;FRL_FUJ;Apples - Fuji;Farmgate price;National average (EL);national currency/100kg;Month;100,77;Y
829;2022;01/02/2022;28/02/2022;5;Greece;FRL_RON;Tomatoes - Round;Farmgate price;National average (EL);national currency/100kg;Month;98,01;Y
829;2022;01/02/2022;28/02/2022;5;Italy;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (IT);national currency/100kg;Month;197,14;Y
829;2022;01/02/2022;28/02/2022;5;Italy;FRL_RON;Tomatoes - Round;Farmgate price;National average (IT);national currency/100kg;Month;97,14;Y
829;2022;01/02/2022;28/02/2022;5;Spain;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (ES);national currency/100kg;Month;234,88;Y
829;2022;01/02/2022;28/02/2022;5;Spain;FRL_FUJ;Apples - Fuji;Farmgate price;National average (ES);national currency/100kg;Month;57,16;Y
829;2022;01/02/2022;28/02/2022;5;Spain;FRL_LNL;Oranges - Lanelate;Farmgate price;National average (ES);national currency/100kg;Month;17,04;Y
829;2022;01/02/2022;28/02/2022;5;Spain;FRL_RON;Tomatoes - Round;Farmgate price;National average (ES);national currency/100kg;Month;81,20;Y
829;2022;07/02/2022;13/02/2022;6;France;FRL_FUJ;Apples - Fuji;Farmgate price;National average (FR);national currency/100kg;Week;51,00;N
829;2022;07/02/2022;13/02/2022;6;Germany;FRL_FUJ;Apples - Fuji;Farmgate price;National average (DE);national currency/100kg;Week;63,80;N
829;2022;07/02/2022;13/02/2022;6;Greece;FRL_CER;"Tomatoes - Cherry/""Cérises""";Farmgate price;National average (EL);national currency/100kg;Week;213,50;N
